offer_id,skill_name,skill_level,skill_level_name
22,ECCV,4,Advanced
22,Large Language Models,3,Regular
23,Business Analysis,5,Master
23,GenAI,4,Advanced
23,Machine Learning,4,Advanced
23,NLP,4,Advanced
23,LLM,4,Advanced
23,PyTorch,4,Advanced
23,AI,4,Advanced
23,AI/ML,4,Advanced
23,TensorFlow,4,Advanced
23,Python,4,Advanced
24,MLOps,5,Master
24,Python,4,Advanced
24,Azure,4,Advanced
24,Databricks,4,Advanced
24,SQL,4,Advanced
25,Python,4,Advanced
25,SQL,4,Advanced
25,NoSQL,4,Advanced
25,Azure,4,Advanced
25,Apache Spark,4,Advanced
25,Docker,4,Advanced
25,Kubernetes,4,Advanced
25,GenAI,4,Advanced
25,MySQL,4,Advanced
26,Machine Learning,1,Nice To Have
26,DevOps,1,Nice To Have
26,Cloud,1,Nice To Have
26,CI/CD,1,Nice To Have
26,Angular,1,Nice To Have
26,AI,1,Nice To Have
26,Java,1,Nice To Have
26,JavaScript,1,Nice To Have
26,Python,1,Nice To Have
27,Python,4,Advanced
27,rag,3,Regular
27,Prompt Engineering,3,Regular
27,Langchain,3,Regular
27,Langgraph,3,Regular
27,Pandas,3,Regular
27,Azure,3,Regular
28,GCP,4,Advanced
28,Cloud Adoption Framework,3,Regular
28,Cloud Foundation Toolkit,3,Regular
29,Machine Learning,4,Advanced
29,AI,4,Advanced
29,Hadoop,4,Advanced
29,Apache,4,Advanced
29,Python,4,Advanced
29,Apache Spark,4,Advanced
29,T-SQL,3,Regular
29,PL/SQL,3,Regular
30,Machine Learning,3,Regular
30,DevOps,3,Regular
30,Python,3,Regular
30,Bash,3,Regular
30,CI/CD,3,Regular
30,Docker,3,Regular
30,Kubernetes,3,Regular
30,AWS,3,Regular
30,Azure,3,Regular
30,Prometheus,3,Regular
31,Databases,4,Advanced
31,Python,4,Advanced
31,NLP,3,Regular
31,LLM,3,Regular
31,OpenAI,3,Regular
31,MLOps,3,Regular
31,Docker,2,Junior
31,Kubernetes,2,Junior
31,AWS,1,Nice To Have
31,Computer Vision,1,Nice To Have
32,ML,4,Advanced
32,PyTorch,3,Regular
32,TensorFlow,3,Regular
32,Pandas,3,Regular
32,NLP,2,Junior
32,Microsoft Azure Cloud,1,Nice To Have
32,HugginFace,1,Nice To Have
32,OpenCV,1,Nice To Have
32,scikit-learn,1,Nice To Have
33,AI/ML,4,Advanced
33,LLM,4,Advanced
33,Cloud,4,Advanced
33,Python,3,Regular
33,CI/CD,3,Regular
34,TypeScript,3,Regular
34,Express.js,3,Regular
34,Scrum,3,Regular
34,React,3,Regular
34,JavaScript,3,Regular
35,Polish,Nan,B2
35,English,Nan,B2
35,Deep Learning,5,Master
35,Python,5,Master
35,GenAI,4,Advanced
35,Azure,4,Advanced
35,GCP,4,Advanced
35,Databricks,3,Regular
36,Docker,4,Advanced
36,TensorFlow,4,Advanced
36,Python,4,Advanced
36,Generative AI,4,Advanced
36,Azure,3,Regular
36,OpenAI,3,Regular
37,Machine Learning,4,Advanced
37,Software Development,4,Advanced
37,Python,4,Advanced
37,Java,4,Advanced
37,JavaScript,4,Advanced
37,C++,4,Advanced
38,AI,4,Advanced
38,Scrum,3,Regular
38,Automatyzacja,3,Regular
38,Kanban,3,Regular
38,Modelowanie procesów,3,Regular
38,Agile,3,Regular
39,AI,5,Master
39,Python,5,Master
39,Redis,4,Advanced
39,asyncio,4,Advanced
39,RabbitMQ,4,Advanced
39,Docker,4,Advanced
39,Kafka,4,Advanced
39,SQL,4,Advanced
39,Cassandra,4,Advanced
39,NoSQL,4,Advanced
40,LLM,3,Regular
40,AI,3,Regular
40,Docker,3,Regular
40,rag,3,Regular
40,Kubernetes,3,Regular
40,SQL,3,Regular
40,Python,3,Regular
40,NoSQL,3,Regular
40,Java,2,Junior
41,Python,3,Regular
41,fastapi,3,Regular
41,rag,3,Regular
41,Prompt Engineering,3,Regular
41,OpenAI,3,Regular
41,Hugging Face,3,Regular
41,Vector Database,3,Regular
42,Python,4,Advanced
42,Computer Vision,3,Regular
42,GenAI,3,Regular
42,Azure,2,Junior
42,GCP,2,Junior
43,Git,3,Regular
43,Bash,3,Regular
43,PyTorch,3,Regular
43,AI,3,Regular
43,Docker,3,Regular
43,Python,3,Regular
44,AI,5,Master
44,Machine Learning,4,Advanced
44,NLP,4,Advanced
44,LLM,3,Regular
44,Azure,3,Regular
44,OpenAI,3,Regular
45,C/C++,2,Junior
45,Graphics APIs: OpenGL / OpenGL ES / EGL / Vulkan,2,Junior
45,Python,2,Junior
45,Platforms: Android /Linux /Windows / Embedded MCU,2,Junior
46,Python,4,Advanced
46,AI,4,Advanced
46,Graph databases,3,Regular
47,English,4,Advanced
47,Python,4,Advanced
47,AI,3,Regular
47,Machine Learning,3,Regular
47,Large Language Model,3,Regular
47,Docker,3,Regular
47,CI/CD,3,Regular
47,Natural Language Processing,1,Nice To Have
48,AI,4,Advanced
48,GenAI,4,Advanced
48,TensorFlow,4,Advanced
48,PyTorch,4,Advanced
48,Ajax,4,Advanced
48,LLM,4,Advanced
48,Amazon AWS,4,Advanced
49,Airflow,4,Advanced
49,Python,4,Advanced
49,CI/CD,3,Regular
49,Spark,3,Regular
49,Azure,3,Regular
49,Azure ML,2,Junior
49,Docker,2,Junior
49,ML,2,Junior
49,Terraform,2,Junior
49,Kubernetes,2,Junior
50,Machine Learning,5,Master
50,AI,5,Master
50,Python,5,Master
50,NumPy,4,Advanced
50,TensorFlow,4,Advanced
50,Keras,4,Advanced
50,jupyther notebook,3,Regular
50,scikit-learn,3,Regular
50,SciPy,3,Regular
50,Pandas,3,Regular
51,Python,5,Master
51,Microsoft Azure,4,Advanced
51,AI,4,Advanced
51,SQL,4,Advanced
51,DevOps tools,3,Regular
52,Python,4,Advanced
52,Docker,3,Regular
52,Azure,3,Regular
52,GenerativeAI,3,Regular
53,Architecture,4,Advanced
53,Software Development,4,Advanced
53,Leadership,4,Advanced
53,Vertex AI,4,Advanced
53,AI,4,Advanced
53,Data,3,Regular
54,GenAI,3,Regular
54,Cloud,3,Regular
54,Java,3,Regular
54,Python,3,Regular
54,MLOps,3,Regular
55,AI,5,Master
55,Python,5,Master
55,CI/CD,4,Advanced
56,Machine Learning,4,Advanced
56,AWS,4,Advanced
56,AI,4,Advanced
56,Python,4,Advanced
56,Data Science,4,Advanced
56,LLM,4,Advanced
56,Docker,3,Regular
56,Kubernetes,3,Regular
56,GenAI,3,Regular
56,Snowflake,1,Nice To Have
57,PyTorch,3,Regular
57,TensorFlow,3,Regular
57,Langchain,3,Regular
57,LLM,3,Regular
57,MLOps,3,Regular
57,CI/CD,3,Regular
57,AWS,3,Regular
57,Azure,3,Regular
58,PyTorch,5,Master
58,TensorFlow,5,Master
58,Python,5,Master
58,C++,3,Regular
59,CI/CD,4,Advanced
59,GitHub,4,Advanced
59,Python,4,Advanced
59,AI,4,Advanced
59,ETL,4,Advanced
59,Azure,4,Advanced
59,Scrum,4,Advanced
59,Docker,4,Advanced
59,Kubermetes,4,Advanced
60,Machine Learning,4,Advanced
60,PyTorch,4,Advanced
60,scikit-learn,4,Advanced
60,TensorFlow,4,Advanced
60,Python,4,Advanced
61,NLP,4,Advanced
61,Python,4,Advanced
61,Git,3,Regular
61,SQL,3,Regular
62,LLM,3,Regular
62,AI,3,Regular
62,RPA/IPaaS,1,Nice To Have
62,JavaScript/Python,1,Nice To Have
63,Machine Learning,4,Advanced
63,Python,3,Regular
63,Big Data,1,Nice To Have
64,Computer science,4,Advanced
64,Machine Learning,4,Advanced
64,Python,4,Advanced
65,AI,5,Master
65,Python,5,Master
65,AWS,4,Advanced
65,OpenAI API,4,Advanced
65,fastapi,4,Advanced
65,REST API,3,Regular
65,Langchain,3,Regular
65,Hugging Face,3,Regular
65,Datadog,2,Junior
65,Jenkins,2,Junior
66,Deep Learning,5,Master
66,PyTorch,4,Advanced
66,TensorFlow,4,Advanced
66,Python,4,Advanced
66,SciPy scikit-learn,3,Regular
66,MLflow,3,Regular
66,Pandas,3,Regular
66,OpenCV,3,Regular
66,Keras Numpy,3,Regular
66,PyVista,1,Nice To Have
67,GenAI,4,Advanced
67,Microsoft Azure,4,Advanced
67,AI/ML Analytics,4,Advanced
67,NLP,4,Advanced
67,C++,4,Advanced
67,LLMs,4,Advanced
67,PyTorch,4,Advanced
67,TensorFlow,4,Advanced
67,JavaScript,4,Advanced
67,Python,4,Advanced
68,Python,4,Advanced
68,Azure,4,Advanced
68,Azure AI foundry,3,Regular
68,GenAI,3,Regular
68,NLP,3,Regular
69,Big Data,4,Advanced
69,ETL,4,Advanced
69,Data modeling,4,Advanced
69,Machine Learning,3,Regular
69,AI,3,Regular
69,Python,3,Regular
69,C#,3,Regular
69,Cloud,2,Junior
70,Computer Vision,4,Advanced
70,PyTorch,4,Advanced
70,OpenCV,4,Advanced
70,Python,4,Advanced
70,AWS,3,Regular
70,Agile,3,Regular
70,vSLAM,1,Nice To Have
71,AI,5,Master
71,Machine Learning,4,Advanced
71,AWS,4,Advanced
71,NLP,4,Advanced
71,PyTorch,4,Advanced
71,Docker,4,Advanced
71,TensorFlow,4,Advanced
71,GCP,4,Advanced
71,Kubernetes,4,Advanced
71,Python,4,Advanced
72,Python,4,Advanced
72,AI,4,Advanced
72,Machine Learning,2,Junior
73,Langchain,3,Regular
73,Langgraph,3,Regular
73,LangFuse,3,Regular
73,REST API,3,Regular
73,Prompt Engineering,3,Regular
73,Docker,2,Junior
73,Kubernetes,2,Junior
74,Deep Learning,5,Master
74,PyTorch,4,Advanced
74,TensorFlow,4,Advanced
74,Python,4,Advanced
74,SciPy scikit-learn,3,Regular
74,MLflow,3,Regular
74,Pandas,3,Regular
74,OpenCV,3,Regular
74,Keras Numpy,3,Regular
74,PyVista,1,Nice To Have
75,C++,3,Regular
75,LLM,3,Regular
75,Gradle,3,Regular
75,Release Engineering,3,Regular
75,Machine Learning,3,Regular
76,Azure,4,Advanced
76,Spark,3,Regular
76,Hadoop,3,Regular
76,Machine Learning,3,Regular
76,Data Science,3,Regular
77,English,Nan,C1
77,Machine Learning,4,Advanced
77,AWS,4,Advanced
77,TypeScript,4,Advanced
77,AI,4,Advanced
77,Azure,4,Advanced
77,Snowflake,4,Advanced
77,JavaScript,4,Advanced
77,Python,4,Advanced
77,Docker,3,Regular
77,Kubernetes,3,Regular
78,Python,3,Regular
78,GenAI,2,Junior
78,Spark/PySpark,2,Junior
78,LLM/ML/AI,2,Junior
78,Azure,2,Junior
78,Databricks,2,Junior
79,Polish,Nan,B2
79,English,Nan,B2
79,AI,4,Advanced
79,Python,4,Advanced
79,LLM,3,Regular
79,rag,3,Regular
79,NoSQL,3,Regular
80,Python,4,Advanced
80,Autogen,4,Advanced
80,Langgraph,4,Advanced
80,Crew.AI,4,Advanced
80,Langchain,4,Advanced
80,AWS AI Foundry,4,Advanced
80,Amazon Bedrock,4,Advanced
81,Python,4,Advanced
81,LLM,3,Regular
81,NLP,3,Regular
81,Azure,2,Junior
81,GCP,2,Junior
81,Databricks,1,Nice To Have
82,AI,4,Advanced
82,English,4,Advanced
82,Business Analysis,3,Regular
83,Machine Learning,4,Advanced
83,Team Management,4,Advanced
83,Project Management,4,Advanced
83,Python,4,Advanced
83,Generative AI,4,Advanced
83,Data Science,4,Advanced
83,Big Data,4,Advanced
84,Machine Learning,3,Regular
84,Java,3,Regular
84,C++,3,Regular
84,AI,3,Regular
84,Gradle,3,Regular
84,Python,3,Regular
85,GenAI,3,Regular
85,Cloud,3,Regular
85,Java,3,Regular
85,Python,3,Regular
85,MLOps,3,Regular
86,AI,4,Advanced
86,.NET C#,4,Advanced
86,Python,4,Advanced
86,CI/CD,4,Advanced
86,Cloud,3,Regular
86,DevOps,1,Nice To Have
87,CI/CD,4,Advanced
87,Angular,4,Advanced
87,Aurelia,4,Advanced
87,React,4,Advanced
87,JavaScript,4,Advanced
87,TypeScript,4,Advanced
87,AI,1,Nice To Have
88,AI,4,Advanced
88,.NET C#,4,Advanced
88,Python,4,Advanced
88,CI/CD,4,Advanced
88,Cloud,3,Regular
88,DevOps,1,Nice To Have
89,Machine Learning,5,Master
89,NLP,4,Advanced
89,Computer Vision,4,Advanced
89,Python,4,Advanced
90,English,Nan,B2
90,AI,5,Master
90,Machine Learning,5,Master
90,Python,4,Advanced
90,PyTorch,3,Regular
90,Linux,3,Regular
90,TensorFlow,2,Junior
90,Keras,2,Junior
90,JAX,2,Junior
90,CI/CD,2,Junior
90,CUDA,1,Nice To Have
91,AI,4,Advanced
91,Python,4,Advanced
91,LLM,3,Regular
91,CI/CD,3,Regular
92,Python,2,Junior
92,Machine Learning,1,Nice To Have
92,AWS,1,Nice To Have
92,SQL,1,Nice To Have
92,GitHub,1,Nice To Have
93,Python,3,Regular
93,C#,3,Regular
93,.Net,3,Regular
93,AI/ML,3,Regular
93,TensorFlow,3,Regular
93,PyTorch,3,Regular
93,R,3,Regular
94,Business Analysis,4,Advanced
94,AI,3,Regular
94,Scrum,3,Regular
95,MLOps,3,Regular
96,Python,3,Regular
96,Pandas,3,Regular
96,NumPy,3,Regular
96,SQL,3,Regular
96,NLP,1,Nice To Have
96,Java,1,Nice To Have
96,C#,1,Nice To Have
97,n8n,4,Advanced
97,Make,4,Advanced
97,Zapier,4,Advanced
97,Airtable,4,Advanced
97,REST API,3,Regular
98,English,Nan,B2
98,GenAI,4,Advanced
98,Azure,4,Advanced
98,Python,4,Advanced
98,MLOps,4,Advanced
98,Databricks,4,Advanced
99,Python,5,Master
99,Azure,4,Advanced
99,Databricks,4,Advanced
99,MLOps,4,Advanced
99,DevOps,3,Regular
99,ML/AI,3,Regular
99,Spark,2,Junior
99,Scala,1,Nice To Have
100,AI,4,Advanced
100,Docker,4,Advanced
100,ML,4,Advanced
100,Kubernetes,4,Advanced
100,Python,4,Advanced
100,Azure,3,Regular
100,API,3,Regular
101,VBA,3,Regular
101,Data,3,Regular
101,Analytics,3,Regular
101,Excel APIs,3,Regular
101,Python,3,Regular
101,Microsoft Office Excel,3,Regular
101,Machine Learning,1,Nice To Have
102,Machine Learning,3,Regular
102,AI,3,Regular
102,Analytics,3,Regular
102,SQL,3,Regular
102,Python,3,Regular
102,Przetwarzanie Danych,3,Regular
102,Analityka Biznesowa,3,Regular
102,Analityka Predykcyjna,3,Regular
103,LLM,3,Regular
103,Docker,3,Regular
103,Kubernetes,3,Regular
103,Python,3,Regular
104,English,Nan,B2
104,React,4,Advanced
104,Next.js,4,Advanced
104,TypeScript,4,Advanced
104,AI/LLMs,4,Advanced
104,Node.js,4,Advanced
105,Computer Vision,4,Advanced
105,AI,4,Advanced
105,Azure,4,Advanced
105,Python,4,Advanced
105,Docker,3,Regular
105,Kubernetes,3,Regular
105,Data Science,3,Regular
105,Java,1,Nice To Have
105,Big Data,1,Nice To Have
106,AI,3,Regular
106,XML,3,Regular
106,NLP,3,Regular
106,Deep Learning,3,Regular
106,GitHub,2,Junior
106,GitLab,2,Junior
106,ETL tools,2,Junior
107,ETL,4,Advanced
107,SQL,4,Advanced
107,Python,4,Advanced
107,Machine Learning,3,Regular
108,AI,1,Nice To Have
108,Machine Learning,1,Nice To Have
109,English,Nan,B2
109,Java,4,Advanced
109,NLP,4,Advanced
109,Python,4,Advanced
110,SQL,4,Advanced
110,Python,4,Advanced
110,Git,3,Regular
110,scikit-learn,3,Regular
111,NLP,5,Master
111,LLM,5,Master
112,Python,4,Advanced
112,API,4,Advanced
112,fastapi,4,Advanced
112,Machine Learning,4,Advanced
112,Flask,3,Regular
112,Django,3,Regular
112,TensorFlow,3,Regular
112,Docker,3,Regular
112,Cloud,3,Regular
112,AWS,3,Regular
113,Python,5,Master
113,AWS,4,Advanced
113,AI,4,Advanced
113,Data Science,4,Advanced
113,NLP,3,Regular
113,LLM,3,Regular
113,Docker,3,Regular
114,Polish,Nan,B2
114,English,Nan,C1
114,Python,4,Advanced
114,LLM,3,Regular
114,AI,3,Regular
114,AWS,1,Nice To Have
114,Data Warehousing,1,Nice To Have
114,GCP,1,Nice To Have
115,AI,3,Regular
115,Python,3,Regular
116,English,Nan,B2
116,Danish,Nan,B1
116,Machine Learning,3,Regular
116,AI,3,Regular
117,English,Nan,C1
117,Machine Learning,4,Advanced
117,AWS,4,Advanced
117,TypeScript,4,Advanced
117,AI,4,Advanced
117,Azure,4,Advanced
117,Kubernetes,4,Advanced
117,Snowflake,4,Advanced
117,JavaScript,4,Advanced
117,Python,4,Advanced
117,Salesforce,3,Regular
118,Docker,4,Advanced
118,Azure,4,Advanced
118,Python,4,Advanced
118,GenerativeAI,4,Advanced
119,Data Annotation,5,Master
119,Data Labeling,5,Master
119,Ukrainian,5,Master
119,English,4,Advanced
119,Machine Learning,3,Regular
119,Artificial Intelligence,3,Regular
120,C#,3,Regular
120,MS Azure,3,Regular
120,ASP.NET,3,Regular
120,DDD,3,Regular
120,Onion Architecture,3,Regular
120,TDD,3,Regular
