offer_id,skill_name,skill_level,skill_level_name
15,Low-code,3,Regular
15,no-code,3,Regular
15,Cursor,2,Junior
16,English,Nan,B2
16,Machine Learning,4,Advanced
16,Scala,4,Advanced
16,Apache Spark,4,Advanced
16,Kubernetes,3,Regular
16,Deep Learning,3,Regular
17,English,Nan,C1
17,AWS,3,Regular
17,NLP,3,Regular
17,LLM,3,Regular
17,AI,3,Regular
18,Polish,Nan,B2
18,English,Nan,B2
18,AI,4,Advanced
19,Polish,Nan,C2
19,English,Nan,C1
19,Apache Hadoop,4,Advanced
19,Python,4,Advanced
19,Big Data,4,Advanced
19,Apache Spark,4,Advanced
19,Git,3,Regular
19,SQL,3,Regular
19,Hive,1,Nice To Have
19,Bitbucket,1,Nice To Have
20,English,Nan,C1
20,Polish,Nan,B2
20,Python,4,Advanced
20,NLP,4,Advanced
20,LLM,4,Advanced
20,PyTorch,4,Advanced
20,TensorFlow,4,Advanced
20,Langchain,4,Advanced
20,NumPy,4,Advanced
21,English,Nan,C1
21,Python,4,Advanced
22,English,Nan,C1
22,MLOps,4,Advanced
22,Python,4,Advanced
22,Azure,4,Advanced
22,Azure DevOps,4,Advanced
22,Data Engineering,3,Regular
22,Machine Learning,3,Regular
22,fastapi,1,Nice To Have
22,MLflow,1,Nice To Have
22,Databricks,1,Nice To Have
22,PySpark,1,Nice To Have
23,Computer science,4,Advanced
23,Machine Learning,4,Advanced
23,Python,4,Advanced
24,Polish,Nan,B2
24,English,Nan,B2
24,AI,4,Advanced
24,Python,4,Advanced
24,Azure DevOps,4,Advanced
24,Kubernetes,4,Advanced
24,MLflow,4,Advanced
24,Airflow,4,Advanced
25,Polish,Nan,C1
25,English,Nan,C1
25,Computer Vision,4,Advanced
25,AI,4,Advanced
25,English,4,Advanced
25,Python,4,Advanced
25,Data Science,4,Advanced
26,Polish,Nan,C2
26,English,Nan,B2
26,Django,4,Advanced
26,Python,4,Advanced
26,React,4,Advanced
26,Git,3,Regular
26,Docker,3,Regular
27,Polish,Nan,B2
27,English,Nan,C1
27,Scrum Master,4,Advanced
27,AI,2,Junior
28,English,Nan,B2
28,Azure,5,Master
28,Azure Services,5,Master
28,Python,4,Advanced
28,Node.js,4,Advanced
29,AI,4,Advanced
29,Artificial Intelligence,4,Advanced
29,Data Science,4,Advanced
29,SQL,4,Advanced
29,DAX,4,Advanced
29,Power BI,4,Advanced
29,Machine Learning,4,Advanced
29,Relational Databases,4,Advanced
30,C++,4,Advanced
30,C,4,Advanced
31,French,Nan,B2
31,German,Nan,B2
31,Dutch,Nan,B2
31,Italian,Nan,B2
31,Spanish,Nan,B2
31,English,4,Advanced
31,Java,3,Regular
31,Python,3,Regular
32,JavaScript,4,Advanced
32,Python,4,Advanced
32,PHP,4,Advanced
32,Go,4,Advanced
32,Ruby,4,Advanced
32,C#,4,Advanced
32,C,4,Advanced
32,Java,4,Advanced
32,Oracle,4,Advanced
32,SAP,4,Advanced
33,Polish,Nan,C2
33,English,Nan,B2
33,Python,3,Regular
33,Node.js,3,Regular
33,JavaScript,3,Regular
33,TypeScript,3,Regular
33,AI,3,Regular
33,React,1,Nice To Have
33,React Native,1,Nice To Have
34,Polish,Nan,C2
34,English,Nan,C1
34,LLM,5,Master
34,AI,5,Master
34,GenAI,4,Advanced
34,CI/CD,4,Advanced
34,rag,4,Advanced
34,API,3,Regular
35,Machine Learning,4,Advanced
35,NLP,4,Advanced
35,Research,4,Advanced
35,Conversational AI,3,Regular
36,Polish,Nan,C2
36,Flutter,3,Regular
36,Mobile,3,Regular
36,AI,2,Junior
37,English,Nan,B2
37,Polish,Nan,C1
37,Machine Learning,3,Regular
37,LLM,3,Regular
37,rag,3,Regular
37,Langchain,3,Regular
37,SQL,3,Regular
37,Python,3,Regular
37,PySpark,3,Regular
38,AI,4,Advanced
38,Analityczne Myślenie,4,Advanced
38,Python,4,Advanced
38,Git,4,Advanced
39,Polish,Nan,A1
39,Zainteresowanie tematyką AI,1,Nice To Have
39,AI,1,Nice To Have
39,Automation Tools,1,Nice To Have
40,Polish,Nan,C1
40,English,Nan,C1
40,Jira,4,Advanced
40,Confluence,4,Advanced
40,Scrum,4,Advanced
40,Less,4,Advanced
40,Data Mesh,4,Advanced
41,Polish,Nan,C2
41,English,Nan,B2
41,AI,4,Advanced
41,Google Cloud,3,Regular
41,SQL,3,Regular
41,Python,3,Regular
42,Big Data,4,Advanced
42,ETL,4,Advanced
42,Data modeling,4,Advanced
42,Machine Learning,3,Regular
42,AI,3,Regular
42,Python,3,Regular
42,C#,3,Regular
42,Cloud,2,Junior
43,English,Nan,B2
43,Python,4,Advanced
43,CI/CD,3,Regular
43,PyTorch,3,Regular
43,AI,3,Regular
43,Spark,3,Regular
43,Databases,3,Regular
43,TensorFlow,3,Regular
43,Airflow,1,Nice To Have
44,English,4,Advanced
44,AI,4,Advanced
44,Python,3,Regular
44,fastapi,3,Regular
44,Langchain,3,Regular
44,Langgraph,3,Regular
44,CrewAI,3,Regular
44,Azure,3,Regular
44,Pandas,3,Regular
44,.Net,3,Regular
45,AI,4,Advanced
46,English,Nan,B2
46,Polish,Nan,B2
46,OpenAI,4,Advanced
46,MVP,4,Advanced
46,AWS,4,Advanced
46,rag,4,Advanced
46,LLM,4,Advanced
46,Python,4,Advanced
46,workflow,4,Advanced
47,PHP,5,Master
47,LLM,4,Advanced
47,AI/ML,4,Advanced
47,Databases,4,Advanced
47,rag,4,Advanced
47,n8n,4,Advanced
47,Make,4,Advanced
47,Facebook API,3,Regular
47,Vector Database,3,Regular
47,Python,3,Regular
48,English,4,Advanced
48,Python,4,Advanced
48,AI,3,Regular
48,Machine Learning,3,Regular
48,Large Language Model,3,Regular
48,Docker,3,Regular
48,CI/CD,3,Regular
48,Natural Language Processing,1,Nice To Have
49,English,Nan,C1
49,Python,3,Regular
49,Machine Learning,3,Regular
50,LLM,3,Regular
50,Azure,3,Regular
50,REST API,3,Regular
50,Promt Engineering,3,Regular
50,Python,3,Regular
51,Machine Learning,3,Regular
51,AWS,3,Regular
51,DevOps,3,Regular
51,LLM,3,Regular
51,CI/CD,3,Regular
51,AI,3,Regular
51,Azure,3,Regular
51,GCP,3,Regular
51,OpenAI,3,Regular
51,Azure Services,3,Regular
52,English,Nan,C1
52,SQL,4,Advanced
52,Spark,3,Regular
52,Scala,3,Regular
52,Jenkins,3,Regular
52,Cloud,3,Regular
52,Agile,3,Regular
53,English,Nan,C1
53,Machine Learning,4,Advanced
53,MLOps,4,Advanced
53,Microsoft Azure,4,Advanced
53,CI/CD,3,Regular
53,Git,3,Regular
54,Polish,Nan,C2
54,English,Nan,B2
54,AWS,4,Advanced
54,NLP,3,Regular
54,Terraform,3,Regular
54,Speech Science,3,Regular
54,AI,3,Regular
54,Machine Learning,3,Regular
54,Python,1,Nice To Have
54,AWS Connect,1,Nice To Have
55,LLM,5,Master
55,Python,4,Advanced
55,Machine Learning,4,Advanced
55,NoSQL,4,Advanced
55,MongoDB,4,Advanced
55,Kubernetes,3,Regular
56,English,Nan,C1
56,AI,4,Advanced
56,Python,4,Advanced
56,AWS,3,Regular
56,GCP,3,Regular
56,Azure,3,Regular
56,LLMs,3,Regular
56,OpenAI,3,Regular
57,AI,4,Advanced
57,Python,4,Advanced
57,LLM,3,Regular
57,Machine Learning,3,Regular
58,English,Nan,B2
58,NLP,4,Advanced
58,AI,4,Advanced
58,Machine Learning,4,Advanced
58,AWS,3,Regular
58,Python,3,Regular
59,Python,5,Master
59,Machine Learning,4,Advanced
59,SQL,3,Regular
59,Data Science,3,Regular
60,LLM,3,Regular
60,Python,3,Regular
60,Langchain,3,Regular
60,Pandas,3,Regular
60,OpenAI GPT,3,Regular
60,Google Gemini,3,Regular
60,Cloud,3,Regular
60,Vertex AI,1,Nice To Have
60,Azure AI Studio,1,Nice To Have
60,Azure AI Search,1,Nice To Have
61,Polish,Nan,B2
61,English,Nan,B2
61,AI,4,Advanced
62,Python,4,Advanced
62,rag,3,Regular
62,Prompt Engineering,3,Regular
62,Langchain,3,Regular
62,Langgraph,3,Regular
62,Pandas,3,Regular
62,Azure,3,Regular
63,English,Nan,B2
63,AI Coding Assistant tools,3,Regular
63,Kubernetes,3,Regular
63,Git,2,Junior
64,Python,4,Advanced
64,Docker,3,Regular
64,Azure,3,Regular
64,GenerativeAI,3,Regular
65,Polish,Nan,C1
65,English,Nan,B1
65,React,5,Master
65,JavaScript,5,Master
65,Node.js,4,Advanced
65,TypeScript,4,Advanced
65,AI/ML,4,Advanced
65,API LLM,4,Advanced
65,React Native,3,Regular
65,MapLibre,3,Regular
65,PWA,3,Regular
65,Microsoft Azure Cloud,3,Regular
66,Polish,Nan,C2
66,Python 3,4,Advanced
66,AI,3,Regular
67,Machine Learning,4,Advanced
67,LLM,4,Advanced
67,Cloud,4,Advanced
67,AI,4,Advanced
67,Python,4,Advanced
67,Data Science,4,Advanced
67,Computer Vision,3,Regular
68,English,Nan,C1
68,Python,5,Master
68,Flask,4,Advanced
68,Spark,4,Advanced
68,OpenAI,3,Regular
68,Pandas,3,Regular
68,NumPy,3,Regular
68,GenAI,3,Regular
69,English,Nan,B2
69,LLM,4,Advanced
69,Generative AI,4,Advanced
69,Cloud,1,Nice To Have
69,Scrum,1,Nice To Have
70,English,Nan,B2
70,LLMs,4,Advanced
70,AI,4,Advanced
70,TensorFlow,4,Advanced
70,PyTorch,4,Advanced
70,Generative AI,4,Advanced
70,Python,1,Nice To Have
71,English,Nan,B2
71,Python,4,Advanced
71,Microsoft Azure Cloud,4,Advanced
72,LLM,3,Regular
72,AI,3,Regular
72,RPA/IPaaS,1,Nice To Have
72,JavaScript/Python,1,Nice To Have
73,AI,5,Master
73,Python,5,Master
73,Redis,4,Advanced
73,asyncio,4,Advanced
73,RabbitMQ,4,Advanced
73,Docker,4,Advanced
73,Kafka,4,Advanced
73,SQL,4,Advanced
73,NoSQL,4,Advanced
73,Cassandra,4,Advanced
74,Polish,Nan,C2
74,English,Nan,C1
74,Python,3,Regular
74,Machine Learning,3,Regular
74,LLM,3,Regular
74,PyTorch,3,Regular
74,NumPy,3,Regular
75,English,Nan,B2
75,Python,1,Nice To Have
75,Statistics,1,Nice To Have
75,Predictive Modeling,1,Nice To Have
75,Geospatial Data,1,Nice To Have
75,Lead Scoring,1,Nice To Have
75,Customer Segmentation Strategy,1,Nice To Have
76,AI,3,Regular
76,Compiler,3,Regular
77,Python,4,Advanced
77,JavaScript,4,Advanced
77,C,4,Advanced
77,C++,4,Advanced
77,Java,4,Advanced
78,C++,5,Master
78,Java,5,Master
78,JavaScript,5,Master
78,C,5,Master
78,Python,5,Master
78,BigQuery,3,Regular
78,Google Ads,2,Junior
79,AWS,4,Advanced
79,AI,4,Advanced
79,CI/CD,3,Regular
79,ETL,3,Regular
79,SQL,3,Regular
79,Python,3,Regular
80,Polish,Nan,C1
80,English,Nan,C1
80,Python,4,Advanced
80,React.JS,4,Advanced
80,GenAI models,4,Advanced
80,LLMs,4,Advanced
80,API,3,Regular
80,Docker,3,Regular
80,Kubernetes,3,Regular
80,CI/CD,3,Regular
80,Cloud Platforms,2,Junior
81,AI,1,Nice To Have
82,English,Nan,C1
82,AI,3,Regular
83,Polish,Nan,C2
83,English,Nan,B2
83,Python,4,Advanced
83,JavaScript/TypeScript,4,Advanced
83,Git,4,Advanced
83,LLM,4,Advanced
83,rag,4,Advanced
83,Agentic Workflows,4,Advanced
83,Prompt Engineering,4,Advanced
83,AI/ML,4,Advanced
83,CI/CD,3,Regular
83,Docker,3,Regular
84,Polish,Nan,C1
84,English,Nan,C1
84,Machine Learning,4,Advanced
84,Responsible AI,4,Advanced
84,Clean Code,4,Advanced
84,Python,4,Advanced
84,AI models,3,Regular
85,Polish,Nan,B2
85,English,Nan,C1
85,Product Management,4,Advanced
86,English,Nan,B2
86,AI,4,Advanced
86,REST API,3,Regular
86,Amazon AWS,3,Regular
86,SQL,3,Regular
86,JavaScript,3,Regular
87,PyTorch,4,Advanced
87,AI,4,Advanced
87,TensorFlow,4,Advanced
87,OpenCV,4,Advanced
88,English,Nan,C1
88,Java,4,Advanced
88,Deep Learning,4,Advanced
88,Python,4,Advanced
88,Prompt Engineering,4,Advanced
88,Machine Learning,4,Advanced
88,Cloud,3,Regular
88,TensorFlow,3,Regular
88,PyTorch,3,Regular
89,Machine Learning,4,Advanced
89,API,4,Advanced
89,fastapi,4,Advanced
89,Python,4,Advanced
89,AWS,3,Regular
89,Cloud,3,Regular
89,Django,3,Regular
89,Docker,3,Regular
89,TensorFlow,3,Regular
89,Flask,3,Regular
90,English,Nan,B2
90,Python,4,Advanced
90,GenAI,3,Regular
90,Machine Learning,3,Regular
90,Spark,3,Regular
90,Azure,3,Regular
90,Databricks,3,Regular
91,Polish,Nan,C1
91,English,Nan,C1
91,Scrum Master,4,Advanced
92,English,Nan,B2
92,AI,4,Advanced
92,LLM,4,Advanced
92,GenAI,4,Advanced
92,Prompt Engineering,4,Advanced
92,rag,4,Advanced
92,Machine Learning,4,Advanced
93,Polish,Nan,C2
93,English,Nan,B2
93,Project Management,5,Master
93,Google Workspace,5,Master
93,Team Management,4,Advanced
93,Automation Tools,3,Regular
93,AI/ML,3,Regular
93,GenAI,3,Regular
93,Education Management,3,Regular
93,Event Coordination,3,Regular
94,Polish,Nan,C1
94,English,Nan,C1
94,Machine Learning,4,Advanced
94,Deep Learning,4,Advanced
94,LLM,3,Regular
94,Python,3,Regular
95,GCP,4,Advanced
95,Cloud Adoption Framework,3,Regular
95,Cloud Foundation Toolkit,3,Regular
96,English,Nan,B2
96,AWS,4,Advanced
96,DBT,4,Advanced
96,ETL tools,4,Advanced
96,Data Warehousing,4,Advanced
96,AI,4,Advanced
96,Python,4,Advanced
97,GitLab,1,Nice To Have
97,DevOps,1,Nice To Have
97,AWS,1,Nice To Have
97,Terraform,1,Nice To Have
97,Python,1,Nice To Have
97,AI,1,Nice To Have
98,NLP,4,Advanced
98,LLMs,4,Advanced
98,Python,4,Advanced
98,AI,3,Regular
99,GenAI,3,Regular
99,Cloud,3,Regular
99,Java,3,Regular
99,Python,3,Regular
99,MLOps,3,Regular
100,Next.js,3,Regular
100,React,3,Regular
100,Node.js,3,Regular
100,Redis,2,Junior
100,PostgreSQL,2,Junior
100,qdrant,2,Junior
101,Polish,Nan,C2
101,English,Nan,C1
101,Data Science,5,Master
101,SAS,4,Advanced
101,Apache Hadoop,4,Advanced
101,Apache Spark,4,Advanced
101,Python,4,Advanced
101,Team Management,4,Advanced
102,Polish,Nan,C1
102,English,Nan,B2
102,AI,4,Advanced
102,Google Analytics,4,Advanced
102,Looker Studio,4,Advanced
102,MS Excel,4,Advanced
102,SQL,3,Regular
102,Python,3,Regular
102,R,3,Regular
103,AI,3,Regular
103,Python,3,Regular
104,AWS,4,Advanced
104,DevOps,4,Advanced
104,C#,4,Advanced
104,AI/ML,4,Advanced
104,Azure,4,Advanced
104,GCP,4,Advanced
104,English,4,Advanced
104,.Net,4,Advanced
104,Python,4,Advanced
104,Kubernetes,3,Regular
105,AI,5,Master
105,Machine Learning,4,Advanced
105,NLP,4,Advanced
105,LLM,3,Regular
105,Azure,3,Regular
105,OpenAI,3,Regular
106,English,Nan,C1
106,Python,4,Advanced
106,Software Development,4,Advanced
106,Big Data,4,Advanced
106,PySpark,3,Regular
106,Amazon AWS,3,Regular
106,Azure,3,Regular
107,Polish,Nan,C2
107,English,Nan,C2
107,AI,4,Advanced
107,Claude,1,Nice To Have
108,OpenAI API,3,Regular
108,ChatGPT,3,Regular
108,Python,3,Regular
109,NLP,3,Regular
109,Machine Learning,3,Regular
109,Python,2,Junior
109,SQL,2,Junior
109,Azure,1,Nice To Have
110,AI,4,Advanced
110,Python,4,Advanced
110,LLM,3,Regular
110,CI/CD,3,Regular
111,Python,5,Master
111,SQL,5,Master
111,Databricks,5,Master
111,Azure,5,Master
111,Langchain,5,Master
112,AI,1,Nice To Have
113,Polish,Nan,B2
113,English,Nan,C1
113,Python,4,Advanced
113,Langchain,3,Regular
113,Agent,3,Regular
113,rag,3,Regular
113,ML,1,Nice To Have
113,NLP,1,Nice To Have
113,LLM,1,Nice To Have
114,AI,4,Advanced
115,AI,4,Advanced
115,Cybersecurity,4,Advanced
115,Project Management,3,Regular
115,banking,1,Nice To Have
115,Financial,1,Nice To Have
116,English,Nan,C2
116,ChatGPT,5,Master
116,Llama,5,Master
116,DeepSeek,5,Master
117,Python,4,Advanced
117,UML,3,Regular
117,TDD,3,Regular
117,SQL,3,Regular
117,Agents,1,Nice To Have
117,SwiftUI,1,Nice To Have
117,JetPack,1,Nice To Have
117,Swift,1,Nice To Have
118,Polish,Nan,B2
118,English,Nan,C1
118,GNNs,4,Advanced
118,Molecular Representation Learning,4,Advanced
118,Graph-Based Machine Learning,4,Advanced
118,deep learning frameworks,4,Advanced
118,Python,4,Advanced
118,AlphaFold,4,Advanced
118,OMICs Data Integration,1,Nice To Have
118,Knowledge Graphs in Pharma,1,Nice To Have
118,Generative AI,1,Nice To Have
119,Polish,Nan,B2
119,English,Nan,B2
119,LLM,4,Advanced
119,AI,4,Advanced
119,Python,4,Advanced
120,AI,3,Regular
120,Python,3,Regular
121,English,Nan,B2
121,Cloud,3,Regular
121,Django,3,Regular
121,Flask,3,Regular
121,SQL,3,Regular
121,Python,3,Regular
122,GenAI,4,Advanced
122,AI,4,Advanced
122,Python,4,Advanced
122,AWS,3,Regular
122,PyTorch,3,Regular
123,AI,3,Regular
123,Machine Learning,3,Regular
123,Microsoft AI Builder,3,Regular
123,Copilot,3,Regular
123,Microsoft Dynamics 365,3,Regular
123,.Net,3,Regular
123,JavaScript,3,Regular
123,SQL,3,Regular
123,Azure,3,Regular
123,PowerApps,3,Regular
124,English,Nan,C1
124,AWS,4,Advanced
124,CI/CD,4,Advanced
124,ETL,4,Advanced
124,Azure,4,Advanced
124,GCP,4,Advanced
124,SQL,4,Advanced
124,Python,4,Advanced
124,Scala,4,Advanced
124,Spark,3,Regular
124,Databricks,3,Regular
125,AI,5,Master
125,Machine Learning,4,Advanced
125,AWS,4,Advanced
125,NLP,4,Advanced
125,PyTorch,4,Advanced
125,Docker,4,Advanced
125,TensorFlow,4,Advanced
125,GCP,4,Advanced
125,Python,4,Advanced
125,Hugging Face,4,Advanced
126,Python,3,Regular
126,Pandas,3,Regular
126,NumPy,3,Regular
126,SQL,3,Regular
126,NLP,1,Nice To Have
126,Java,1,Nice To Have
126,C#,1,Nice To Have
127,Machine Learning,4,Advanced
127,Python,4,Advanced
127,SQL,4,Advanced
127,Docker,4,Advanced
128,Python,5,Master
128,Flask,5,Master
128,fastapi,5,Master
128,Django,5,Master
128,Azure,5,Master
128,SQL,5,Master
129,English,Nan,B2
129,Compliance,4,Advanced
129,AI,4,Advanced
129,privacy,4,Advanced
130,Machine Learning,4,Advanced
130,Python,4,Advanced
130,E2E,4,Advanced
130,MLflow,4,Advanced
131,Polish,Nan,C1
131,English,Nan,B2
131,Machine Learning,3,Regular
131,AI,3,Regular
132,Polish,Nan,B2
132,English,Nan,B2
132,LLM,4,Advanced
132,AI/ML services,4,Advanced
132,AI application deployment,4,Advanced
132,Python,4,Advanced
132,API,4,Advanced
132,Azure/GCP,3,Regular
133,English,Nan,C1
133,C#,5,Master
133,AI,5,Master
133,Agile,4,Advanced
133,Machine Learning,4,Advanced
133,Azure,4,Advanced
134,AI,3,Regular
134,LLM,3,Regular
134,Copilot,3,Regular
134,.Net,1,Nice To Have
134,AWS,1,Nice To Have
135,Polish,Nan,C1
135,English,Nan,C1
135,Python,4,Advanced
135,AI,4,Advanced
135,Computer Vision,4,Advanced
135,English,4,Advanced
135,Data Science,3,Regular
136,Polish,Nan,C1
136,English,Nan,B2
136,Machine Learning,4,Advanced
136,AI,4,Advanced
137,GenAI,3,Regular
137,Cloud,3,Regular
137,Java,3,Regular
137,Python,3,Regular
137,MLOps,3,Regular
138,English,Nan,C1
138,Machine Learning,4,Advanced
138,AWS,4,Advanced
138,TypeScript,4,Advanced
138,AI,4,Advanced
138,Azure,4,Advanced
138,Kubernetes,4,Advanced
138,Snowflake,4,Advanced
138,JavaScript,4,Advanced
138,Python,4,Advanced
138,Salesforce,3,Regular
139,English,Nan,B2
139,AI,4,Advanced
139,Python,3,Regular
139,Machine Learning,3,Regular
139,Analityczne Myślenie,3,Regular
140,Polish,Nan,C1
140,English,Nan,C1
140,Machine Learning,4,Advanced
140,AWS,4,Advanced
140,Data Warehousing,4,Advanced
140,AI,4,Advanced
140,Azure,4,Advanced
140,Databricks,4,Advanced
140,SQL,4,Advanced
140,Python,4,Advanced
140,Scala,4,Advanced
140,Data Science,4,Advanced
141,English,Nan,C1
141,Polish,Nan,C2
141,AI,4,Advanced
141,MS Azure,3,Regular
141,LLM,3,Regular
141,rag,3,Regular
141,Python,3,Regular
141,Open AI,2,Junior
142,English,Nan,B2
142,Python,4,Advanced
142,Data Science,4,Advanced
142,Machine Learning,3,Regular
142,AI,3,Regular
143,AI,4,Advanced
143,Docker,4,Advanced
143,Python,4,Advanced
143,Google Cloud Platform,2,Junior
143,Redis,1,Nice To Have
143,C++,1,Nice To Have
143,TypeScript,1,Nice To Have
143,Unreal Engine,1,Nice To Have
143,SQL,1,Nice To Have
144,Machine Learning,4,Advanced
144,Team Management,4,Advanced
144,Project Management,4,Advanced
144,Python,4,Advanced
144,Generative AI,4,Advanced
144,Data Science,4,Advanced
144,Big Data,4,Advanced
145,English,Nan,B2
145,Bazy Danych,4,Advanced
145,TypeScript,4,Advanced
145,Node.js,4,Advanced
145,AI,4,Advanced
145,Java,4,Advanced
145,JavaScript,4,Advanced
145,Python,4,Advanced
145,rag,1,Nice To Have
146,Polish,Nan,B2
146,English,Nan,B2
146,Machine Learning,4,Advanced
146,Python,4,Advanced
146,Computer Vision,4,Advanced
146,TensorFlow,4,Advanced
146,OpenCV,4,Advanced
146,PyTorch,3,Regular
146,Docker,3,Regular
146,Amazon AWS,1,Nice To Have
146,Microsoft Azure,1,Nice To Have
146,Google Cloud,1,Nice To Have
147,Polish,Nan,B2
147,English,Nan,C1
147,AlphaFold,4,Advanced
147,molecular dynamics simulations,4,Advanced
147,computational analysis,4,Advanced
147,high-throughput screening,4,Advanced
147,Python,2,Junior
147,R,2,Junior
147,SLURM,1,Nice To Have
147,HPC,1,Nice To Have
147,AWS,1,Nice To Have
148,AI,4,Advanced
148,.NET C#,4,Advanced
148,Python,4,Advanced
148,CI/CD,4,Advanced
148,Cloud,3,Regular
148,DevOps,1,Nice To Have
149,Polish,Nan,C2
149,WordPress,4,Advanced
149,AI,2,Junior
150,Machine Learning,4,Advanced
150,Team Management,4,Advanced
150,Project Management,4,Advanced
150,Python,4,Advanced
150,Generative AI,4,Advanced
150,Data Science,4,Advanced
150,Big Data,4,Advanced
151,Data Science,4,Advanced
151,Python,4,Advanced
151,Machine Learning,4,Advanced
151,Predictive Analysis,4,Advanced
152,English,Nan,B2
152,Machine Learning,5,Master
152,NLP,5,Master
152,AI,5,Master
152,Python,5,Master
152,AWS,4,Advanced
153,CI/CD,4,Advanced
153,Angular,4,Advanced
153,Aurelia,4,Advanced
153,React,4,Advanced
153,JavaScript,4,Advanced
153,TypeScript,4,Advanced
153,AI,1,Nice To Have
154,Machine Learning,4,Advanced
154,CI/CD,4,Advanced
154,Rust,4,Advanced
154,Vector Search,4,Advanced
154,Azure,4,Advanced
154,SQL,4,Advanced
154,Python,4,Advanced
154,C#,3,Regular
155,English,Nan,C1
155,Polish,Nan,C1
155,AWS,4,Advanced
155,CI/CD,4,Advanced
155,AI,4,Advanced
155,Azure,4,Advanced
155,GCP,4,Advanced
155,SQL,4,Advanced
155,Python,4,Advanced
156,Security,3,Regular
156,penetration testing,3,Regular
156,threat modeling,3,Regular
156,SaaS,1,Nice To Have
156,ChatGPT,1,Nice To Have
157,Polish,Nan,B2
157,English,Nan,C1
157,Python,4,Advanced
157,Langchain,4,Advanced
157,Agent,4,Advanced
157,rag,3,Regular
157,LLM,3,Regular
157,ML,1,Nice To Have
157,MCP,1,Nice To Have
158,Polish,Nan,C2
158,English,Nan,B2
158,LLM,4,Advanced
158,AI,4,Advanced
158,Databases,4,Advanced
158,Deep Learning,4,Advanced
158,Cloud,3,Regular
158,Generative AI,3,Regular
159,Machine Learning,4,Advanced
159,LLM,4,Advanced
159,Cloud,4,Advanced
159,AI,4,Advanced
159,Team Management,4,Advanced
159,Python,4,Advanced
159,Data Science,4,Advanced
159,Computer Vision,3,Regular
161,Langchain,3,Regular
161,Langgraph,3,Regular
161,LangFuse,3,Regular
161,REST API,3,Regular
161,Prompt Engineering,3,Regular
161,Docker,2,Junior
161,Kubernetes,2,Junior
162,Polish,Nan,C1
162,English,Nan,C1
162,AI,3,Regular
163,Data Scientist,4,Advanced
163,data analyst,4,Advanced
163,SQL,4,Advanced
163,Python,4,Advanced
163,Machine Learning,3,Regular
163,AI,3,Regular
163,GenAI,1,Nice To Have
163,TensorFlow,1,Nice To Have
163,GDPR,1,Nice To Have
164,Business Analysis,5,Master
164,GenAI,4,Advanced
164,Machine Learning,4,Advanced
164,NLP,4,Advanced
164,LLM,4,Advanced
164,PyTorch,4,Advanced
164,AI,4,Advanced
164,AI/ML,4,Advanced
164,TensorFlow,4,Advanced
164,Python,4,Advanced
